Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
50543403,"Un lever de ténèbres : deuxième partie  (La Roue du Temps, #8)",Robert Jordan,"Jordan, Robert",Jean Claude Mallé,,9791028107239,0,4.41,Bragelonne,Mass Market Paperback,720,2019,,,2020/12/07,currently-reading,currently-reading (#2),currently-reading,,,,1,,,0,,,,,
43323704,Where the Crawdads Sing,Delia Owens,"Owens, Delia",,1472154665,9781472154668,0,4.46,Corsair,Paperback,368,2019,2018,2021/05/16,2020/12/07,"fiction, vo-anglaise","fiction (#379), vo-anglaise (#69)",read,,,,1,,,0,,,,,
23750607,"Casse-tête (Locke & Key, #2)",Joe Hill,"Hill, Joe","Gabriel Rodríguez, Maxime Le Dain",2811210334,9782811210335,4,4.33,Milady,Paperback,168,2013,2009,2015/03/06,2015/03/06,graphique,graphique (#66),read,,,,1,,,0,,,,,
45313055,"Défaillances systèmes (Journal d'un AssaSynth, #1)",Martha Wells,"Wells, Martha",Mathilde Montier,2841728994,9782841728992,0,4.15,L'Atalante,Paperback,122,2019,2017,2021/04/19,2021/04/04,fiction,fiction (#382),read,,,,1,,,0,,,,,
54994201,"Apprendre, si par bonheur",Becky Chambers,"Chambers, Becky",,,9791036000454,0,4.21, L' Atalante,Paperback,144,2020,2019,2021/04/04,2021/04/04,fiction,fiction (#381),read,,,,1,,,0,,,,,
28510466,Dragon,Thomas  Day,"Day, Thomas",,2843441390,9782843441394,0,3.68,Le Bélial',Paperback,160,2016,2016,2021/04/03,2021/04/03,fiction,fiction (#380),read,,,,1,,,0,,,,,
44402434,PTSD,Guillaume Singelin,"Singelin, Guillaume",,,,0,3.82,Ankama,Kindle Edition,215,2019,2019,,2021/03/25,to-read,to-read (#68),to-read,,,,0,,,0,,,,,
28501914,"Le Huitième Sortilège (Les Annales du Disque-monde, #2)",Terry Pratchett,"Pratchett, Terry",,,9782841726905,0,3.96,L'Atalante,Paperback,256,2014,1986,2021/03/24,2020/12/07,fiction,fiction (#378),read,,,,1,,,0,,,,,
35285193,Conversations with Friends,Sally Rooney,"Rooney, Sally",,0571333133,9780571333134,0,3.81,Faber & Faber,Paperback,323,2018,2017,2021/01/18,2020/12/07,"fiction, vo-anglaise","fiction (#377), vo-anglaise (#68)",read,,,,1,,,0,,,,,
49292268,La rose la plus rouge s'épanouit,Liv Strömquist,"Strömquist, Liv",,,,0,4.22,Rackham,Hardcover,176,2019,2019,2020/12/16,2021/01/16,"graphique, non-fiction","graphique (#203), non-fiction (#70)",read,,,,1,,,0,,,,,
55333990,Une Heure-Lumière Hors-Série 2020,Kij Johnson,"Johnson, Kij","Anne-Sylvie Homassel, Aurélien Police, Nicolas Fructus",,,0,4.00,,,112,,2020,2021/03/22,2021/03/19,fiction,fiction (#376),read,,,,1,,,0,,,,,
41086877,Normal People,Sally Rooney,"Rooney, Sally",,0571334652,9780571334650,0,3.86,Faber & Faber,Paperback,266,2019,2018,2021/03/19,2020/12/07,"vo-anglaise, fiction","vo-anglaise (#67), fiction (#375)",read,,,,1,,,0,,,,,
23991333,"Orange, Tome 1 (Orange, #1)",Ichigo Takano,"Takano, Ichigo",,2369740310,9782369740315,5,4.30,Akata,Mass Market Paperback,192,2014,2012,2016/10/16,2016/10/16,graphique,graphique (#23),read,,,,1,,,0,,,,,
24859736,"L'Assassin royal : Première époque, 1",Robin Hobb,"Hobb, Robin",,2290085995,9782290085998,0,4.58,J'ai Lu,Paperback,1116,2014,2000,2021/03/14,2021/02/01,fiction,fiction (#374),read,,,,1,,,0,,,,,
25526955,Gagner la guerre,Jean-Philippe Jaworski,"Jaworski, Jean-Philippe",,207046427X,9782070464272,0,4.51,Gallimard,Mass Market Paperback,980,2015,2009,,2020/09/30,"fiction, dnf","fiction (#358), dnf (#3)",dnf,,,,0,,,0,,,,,
45900742,Le Jardin Des Supplices,Octave Mirbeau,"Mirbeau, Octave",,1975750675,9781975750671,0,3.76,Createspace Independent Publishing Platform,Paperback,362,2017,1899,,2019/06/16,to-read,to-read (#63),to-read,,,,0,,,0,,,,,
39294682,She Must Be Mad,Charly    Cox,"Cox, Charly",,0008291667,9780008291662,0,3.68,HQ,Paperback,146,2018,2018,,2021/01/13,to-read,to-read (#67),to-read,,,,0,,,0,,,,,
856395,Sa majesté des mouches,William Golding,"Golding, William",,2070374807,9782070374809,0,3.69,Folio,Mass Market Paperback,245,1983,1954,,2021/01/13,to-read,to-read (#66),to-read,,,,0,,,0,,,,,
1454338,Confession d'un masque,Yukio Mishima,"Mishima, Yukio",Renée Villoteau,2070374556,9782070374557,0,3.94,Folio,Mass Market Paperback,247,1983,1949,,2021/01/13,to-read,to-read (#65),to-read,,,,0,,,0,,,,,
10413363,Le sommet des dieux 1,Jirō Taniguchi,"Taniguchi, Jirō",Baku Yumemakura,2505004897,9782505004899,0,4.30,Kana,Hardcover,336,2010,2000,,2021/01/13,to-read,to-read (#64),to-read,,,,0,,,0,,,,,
36128552,"24 vues du Mont Fuji, par Hokusai",Roger Zelazny,"Zelazny, Roger",Laurent Queyssi,2843449243,9782843449246,0,3.87,Le Bélial',Paperback,136,2017,1985,2021/01/11,2021/01/10,fiction,fiction (#373),read,,,,1,,,0,,,,,
44527412,"Kim Jiyoung, Born 1982",Cho Nam-Joo,"Nam-Joo, Cho",Jamie Chang,1471184285,9781471184284,0,4.15,Scribner UK,Paperback,176,2020,2016,2021/01/06,2020/12/07,"vo-anglaise, fiction","vo-anglaise (#66), fiction (#372)",read,,,,1,,,0,,,,,
55277107,Dune (Dune #1),Frank Herbert,"Herbert, Frank","Michel Demuth, Denis Villeneuve, Pierre Bordage, Gérard Klein",2221249488,9782221249482,0,4.23,Robert Laffont — Collection Ailleurs & Demain,Hardcover,720,2020,1965,2021/01/05,2020/11/29,fiction,fiction (#371),read,,,,1,,,0,,,,,
22310649,La Vérité sur l'affaire Harry Quebert,Joël Dicker,"Dicker, Joël",,2877068633,9782877068635,0,4.09,Éditions de Fallois,Mass Market Paperback,863,2014,2012,2021/01/10,2021/01/10,fiction,fiction (#370),read,,,,1,,,0,,,,,
1805812,Les Hauts de Hurle-Vent,Emily Brontë,"Brontë, Emily","Michel Mohrt, Frédéric Delebecque, Raymond Las Vergnas",,,2,3.87,Le Livre de Poche,Mass Market Paperback,414,1974,1847,,2013/05/10,,,read,,,,1,,,0,,,,,
45021777,Le Patient,Timothé Le Boucher,"Boucher, Timothé Le",,2344028072,9782344028070,0,3.97,Glénat,Hardcover,296,2019,2019,2020/12/13,2020/12/13,"graphique, fiction","graphique (#201), fiction (#369)",read,,,,1,,,0,,,,,
43511260,La Belle Mort,Mathieu Bablet,"Bablet, Mathieu",,,9791033504566,0,3.10,Ankama ,Hardcover,140,2017,2011,2020/12/15,2020/12/14,"graphique, fiction","graphique (#202), fiction (#368)",read,,,,1,,,0,,,,,
34872873,Poumon vert,Ian R. MacLeod,"MacLeod, Ian R.",Michelle Charrier,2843449189,9782843449185,0,3.58,Le Bélial',Paperback,144,2017,2004,2020/11/07,2020/11/07,fiction,fiction (#367),read,,,,1,,,0,,,,,
49216349,"Un lever de ténèbres : première partie (La Roue du Temps, #7)",Robert Jordan,"Jordan, Robert",Jean Claude Mallé,,9791028106270,0,4.35,Bragelonne,Mass Market Paperback,888,2019,,2020/11/15,2020/11/07,fiction,fiction (#366),read,,,,1,,,0,,,,,
41463253,Les Attracteurs de Rose Street,Lucius Shepard,"Shepard, Lucius",Jean-Daniel Brèque,2843449375,9782843449376,0,3.34,Le Bélial',Paperback,129,2018,,2020/11/21,2020/11/16,fiction,fiction (#365),read,,,,1,,,0,,,,,
48846194,"Stand Still, Stay Silent - Livre 3 (Stand Still, Stay Silent #3)",Minna Sundberg,"Sundberg, Minna",,235574453X,9782355744532,0,4.72,Akileos,Hardcover,320,2020,,2020/11/22,2020/11/22,"graphique, fiction","graphique (#200), fiction (#364)",read,,,,1,,,0,,,,,
41214717,Les Cieux pétrifiés,N.K. Jemisin,"Jemisin, N.K.",Michelle Charrier,2290144304,9782290144305,0,4.31,J'ai Lu,Paperback,446,2018,2017,2020/11/07,2020/11/04,fiction,fiction (#363),read,,,,1,,,0,,,,,
28501814,"La Huitième Couleur (Discworld, #1; Rincewind #1)",Terry Pratchett,"Pratchett, Terry",,2841726894,9782841726899,0,3.98,L'Atalante,Paperback,256,2014,1983,2020/10/31,2020/10/31,fiction,fiction (#362),read,,,,1,,,0,,,,,
55159408,Carbone & Silicium,Mathieu Bablet,"Bablet, Mathieu",Alain Damasio,,9791033511960,0,4.28,Ankama Éditions,Hardcover,267,2020,2020,2020/11/01,2020/11/01,"graphique, fiction","graphique (#199), fiction (#361)",read,,,,1,,,0,,,,,
54569813,Ombrane,Bastien Lextrait,"Lextrait, Bastien",Julien Hanoteaux,2355744750,9782355744754,0,3.33,Akileos,Hardcover,64,2020,2020,2020/10/27,2020/10/27,"graphique, fiction","graphique (#198), fiction (#360)",read,,,,1,,,0,,,,,
50349968,The Memory Police,Yōko Ogawa,"Ogawa, Yōko",Stephen    Snyder,1101911816,9781101911815,0,3.77,Vintage,Paperback,274,2020,1994,2020/10/13,2020/09/30,"vo-anglaise, fiction","vo-anglaise (#65), fiction (#357)",read,,,,1,,,0,,,,,
51868867,Peau d'homme,Hubert,"Hubert, Hubert",Zanzim,2344010645,9782344010648,0,4.40,Glénat,Hardcover,160,2020,2020,2020/10/07,2020/10/07,"graphique, fiction","graphique (#197), fiction (#359)",read,,,,2,,,0,,,,,
45679318,"My Sister, the Serial Killer",Oyinkan Braithwaite,"Braithwaite, Oyinkan",,1786495988,9781786495983,0,3.73,Atlantic Books,Paperback,226,2019,2018,2020/09/28,2020/09/30,"fiction, vo-anglaise","fiction (#356), vo-anglaise (#64)",read,,,,1,,,0,,,,,
37841119,La Porte de cristal,N.K. Jemisin,"Jemisin, N.K.",Michelle Charrier,2290144266,9782290144268,0,4.28,J'ai Lu,Paperback,443,2018,2016,2020/09/12,2020/09/12,fiction,fiction (#355),read,,,,1,,,0,,,,,
31753267,"Underwater - Le Village immergé, Tome 2",Yuki Urushibara,"Urushibara, Yuki",,2355929653,9782355929656,0,4.30,Ki-oon,Paperback,237,2016,2011,2020/09/01,2020/09/12,"graphique, fiction","graphique (#196), fiction (#354)",read,,,,1,,,0,,,,,
11786536,How to Win Friends and Influence People,Dale Carnegie,"Carnegie, Dale",,0091906350,9780091906351,0,4.21,Vermillion,Paperback,304,2006,1936,,2020/05/03,dnf,dnf (#2),dnf,,,,0,,,0,,,,,
25334922,A Little Life,Hanya Yanagihara,"Yanagihara, Hanya",,1447294823,9781447294825,5,4.31,Picador,Paperback,720,2015,2015,2020/08/23,2015/12/27,,,read,,,,1,,,0,,,,,
7984305,Le livre noir des serial killers,Stéphane Bourgoin,"Bourgoin, Stéphane",,2757816810,9782757816813,3,3.93,Points,Mass Market Paperback,768,2010,2004,2016/11/01,2016/04/26,non-fiction,non-fiction (#14),read,,,,1,,,0,,,,,
52211825,Walking Dead - Negan (Edition Prestige) (DEL.CONTREBANDE),Robert Kirkman,"Kirkman, Robert",Charlie Adlard,2413009256,9782413009252,0,3.74,,paperback,,2018,2017,2020/07/12,2020/07/12,"fiction, graphique","fiction (#353), graphique (#195)",read,,,,1,,,0,,,,,
17214769,"Un vaste monde (Walking Dead, #16)",Robert Kirkman,"Kirkman, Robert",Charlie Adlard,2756028738,9782756028736,0,4.16,Delcourt,Paperback,144,2012,2012,2020/07/12,2020/07/12,"graphique, fiction","graphique (#194), fiction (#352)",read,,,,1,,,0,,,,,
44415844,"Walking Dead, Vol. 31 : Pourri jusqu'à l'os",Robert Kirkman,"Kirkman, Robert",,2413015523,9782413015529,0,3.85,Delcourt ,Paperback,144,2019,2019,2020/07/12,2020/07/12,"fiction, graphique","fiction (#351), graphique (#193)",read,,,,1,,,0,,,,,
42101978,Nouvel ordre mondial (Walking dead #30),Robert Kirkman,"Kirkman, Robert",,2756093513,9782756093512,0,3.87,Delcourt,Paperback,144,2018,2018,2020/07/12,2020/07/12,"graphique, fiction","graphique (#192), fiction (#350)",read,,,,1,,,0,,,,,
39083680,La ligne blanche (Walking Dead #29),Robert Kirkman,"Kirkman, Robert",Charlie Adlard,2756093505,9782756093505,0,3.92,Delcourt,Paperback,152,2018,2018,2020/07/12,2020/07/12,"fiction, graphique","fiction (#349), graphique (#191)",read,,,,1,,,0,,,,,
35858236,"Vainqueurs (Walking Dead, #28)",Robert Kirkman,"Kirkman, Robert",Charlie Adlard,2756093491,9782756093499,0,4.15,Delcourt,Paperback,167,2017,2017,2020/07/12,2020/07/12,"graphique, fiction","graphique (#190), fiction (#348)",read,,,,1,,,0,,,,,
34620742,"Les Chuchoteurs (The Walking Dead, #27)",Robert Kirkman,"Kirkman, Robert",,2756093483,9782756093482,0,4.16,Delcourt,Paperback,152,2017,2017,2020/07/12,2020/07/12,"fiction, graphique","fiction (#347), graphique (#189)",read,,,,1,,,0,,,,,
32486564,L'appel aux armes (Walking Dead #26),Robert Kirkman,"Kirkman, Robert",Charlie Adlard,2756077046,9782756077048,0,4.26,Delcourt,Hardcover,152,2016,2016,2020/07/12,2020/07/12,"fiction, graphique","fiction (#346), graphique (#188)",read,,,,1,,,0,,,,,
28400333,"Sang pour sang (The Walking Dead, #25)",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Stefano Gaudiano",2756077038,9782756077031,0,4.09,,Hardcover,168,2016,2016,2020/07/12,2020/07/12,"fiction, graphique","fiction (#345), graphique (#187)",read,,,,1,,,0,,,,,
27848764,Opportunités (Walking Dead #24),Robert Kirkman,"Kirkman, Robert",Charlie Adlard,2756075825,9782756075822,0,4.27,Delcourt,Paperback,160,2015,2015,2020/07/12,2020/07/12,"fiction, graphique","fiction (#344), graphique (#186)",read,,,,1,,,0,,,,,
25944701,"The Walking Dead, Vol. 23: Murmures (The Walking Dead, #23)",Robert Kirkman,"Kirkman, Robert",,2756069884,9782756069883,0,4.15,Delcourt ,Paperback,152,2015,2015,2020/07/12,2020/07/12,"fiction, graphique","fiction (#343), graphique (#185)",read,,,,1,,,0,,,,,
23960797,"Une autre vie (Walking Dead, #22)",Robert Kirkman,"Kirkman, Robert",,,9782756066363,0,4.24,Delcourt,Paperback,168,2015,2014,2020/07/12,2020/07/12,"fiction, graphique","fiction (#342), graphique (#184)",read,,,,1,,,0,,,,,
23119711,"Guerre totale (Walking Dead, #21)",Robert Kirkman,"Kirkman, Robert",,2756062782,9782756062785,0,4.10,Delcourt,Paperback,144,2014,2014,2020/07/12,2020/07/12,"graphique, fiction","graphique (#183), fiction (#341)",read,,,,1,,,0,,,,,
22305833,"Sur le sentier de la guerre (Walking Dead, #20)",Robert Kirkman,"Kirkman, Robert",,,9782756051512,0,4.21,Delcourt,Paperback,144,2014,2014,2020/07/12,2020/07/12,"fiction, graphique","fiction (#340), graphique (#182)",read,,,,1,,,0,,,,,
20623615,"Ézéchiel (Walking Dead, #19)",Robert Kirkman,"Kirkman, Robert",,2756051500,9782756051505,0,4.22,Delcourt ,Paperback,144,2014,2013,2020/07/12,2020/07/12,"graphique, fiction","graphique (#181), fiction (#339)",read,,,,1,,,0,,,,,
18462784,Lucille... (Walking Dead #18),Robert Kirkman,"Kirkman, Robert",,2756039578,9782756039572,0,4.22,DELCOURT ,Paperback,144,2013,2013,2020/07/12,2020/07/12,"graphique, fiction","graphique (#180), fiction (#338)",read,,,,1,,,0,,,,,
17314648,"Terrifiant (The Walking Dead, #17)",Robert Kirkman,"Kirkman, Robert",,,9782756037981,0,4.32,Delcourt,,145,2013,2012,2020/07/12,2020/07/12,"fiction, graphique","fiction (#337), graphique (#179)",read,,,,1,,,0,,,,,
13498335,"Deuil & Espoir (Walking Dead, #15)",Robert Kirkman,"Kirkman, Robert",Charlie Adlard,275602872X,9782756028729,0,4.12,Delcourt,Paperback,144,2012,2011,2020/07/12,2020/07/12,"fiction, graphique","fiction (#336), graphique (#178)",read,,,,1,,,0,,,,,
11541299,"Piégés ! (Walking Dead, #14)",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Edmond Tourriol",2756025062,9782756025063,0,4.32,Delcourt,Paperback,144,2011,2011,2020/07/12,2020/07/12,"fiction, graphique","fiction (#335), graphique (#177)",read,,,,1,,,0,,,,,
10602192,"Point de non-retour (Walking Dead, #13)",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Edmond Tourriol",2756025054,9782756025056,0,4.22,Delcourt,Paperback,142,2011,2010,2020/07/12,2020/07/12,"graphique, fiction","graphique (#176), fiction (#334)",read,,,,1,,,0,,,,,
8977602,"Un monde parfait (Walking Dead, #12)",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Edmond Tourriol",2756021113,9782756021119,0,4.31,Delcourt,Paperback,143,2010,2010,2020/07/12,2020/07/12,"fiction, graphique","fiction (#333), graphique (#175)",read,,,,2,,,0,,,,,
952320,Emma,Jane Austen,"Austen, Jane",Pierre Nordon,2253140732,9782253140733,3,4.02,Le Livre de Poche,Mass Market Paperback,511,1997,1815,2013/12/18,2012/02/27,fiction,fiction (#86),read,,,,1,,,0,,,,,
35844718,La Cinquième Saison,N.K. Jemisin,"Jemisin, N.K.",Michelle Charrier,2290144231,9782290144237,0,4.28,J'ai Lu,Paperback,473,2017,2015,2020/05/10,2020/05/03,,,read,,,,1,,,0,,,,,
29444724,La Main gauche de la nuit,Ursula K. Le Guin,"Guin, Ursula K. Le",Jean Bailhache,2253113166,9782253113164,0,4.08,Le Livre de Poche,Mass Market Paperback,350,2006,1969,2020/05/03,2019/08/28,,,read,,,,1,,,0,,,,,
48712869,Une Heure-Lumière Hors Série 2019,Ian R. MacLeod,"MacLeod, Ian R.",,3269000001,,0,3.73,Le Bélial,Paperback,112,2019,,2020/05/03,2020/05/03,,,read,,,,1,,,0,,,,,
24590059,"Orange, Tome 2 (Orange, #2)",Ichigo Takano,"Takano, Ichigo",,2369740388,9782369740384,0,4.45,Akata,Mass Market Paperback,205,2014,2012,2016/10/18,2016/10/18,graphique,graphique (#21),read,,,,1,,,0,,,,,
36666638,PAROLE EST UN SPORT DE,Bertand Périer,"Périer, Bertand",Adeline Fleury,2709660695,9782709660693,0,3.59,Jean-Claude Lattès,Paperback,,2017,,2020/04/10,2020/03/30,,,read,,,,1,,,0,,,,,
120531,Soie,Alessandro Baricco,"Baricco, Alessandro",Françoise Brun,2070419657,9782070419654,0,3.85,Gallimard,Mass Market Paperback,142,2001,1996,2015/10/11,2015/10/10,fiction,fiction (#35),read,,,,1,,,0,,,,,
7618931,"Les Chasseurs (Walking Dead, #11)",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Edmond Tourriol",2756021105,9782756021102,0,4.32,Delcourt,Paperback,143,2010,2010,,2020/03/29,,,read,,,,1,,,0,,,,,
28645495,Le Choix,Paul McAuley,"McAuley, Paul",,2843441420,9782843441424,0,3.42,Le Bélial',Paperback,112,2016,2011,2020/03/29,2020/03/29,fiction,fiction (#332),read,,,,1,,,0,,,,,
34666771,Gather the Daughters,Jennie Melamed,"Melamed, Jennie",,147224172X,9781472241726,0,3.61,Tinder Press,Paperback,441,2018,2017,2020/03/24,2020/03/16,,,read,,,,1,,,0,,,,,
7618928,"Vers quel avenir ? (Walking Dead, #10)",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Edmond Tourriol",2756021091,9782756021096,0,4.27,Delcourt,Paperback,143,2010,2009,,2020/03/24,,,read,,,,1,,,0,,,,,
6971807,"Ceux qui restent (Walking Dead, #9)",Robert Kirkman,"Kirkman, Robert",Charlie Adlard,2756017256,9782756017259,0,4.24,Delcourt,Paperback,143,2009,2009,2020/03/22,2020/03/23,,,read,,,,1,,,0,,,,,
6891014,"Une vie de souffrance (Walking Dead, #8)",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Edmond Tourriol",2756017248,9782756017242,0,4.46,Delcourt,Paperback,141,2009,2008,2020/03/22,2020/03/22,"fiction, graphique","fiction (#331), graphique (#174)",read,,,,1,,,0,,,,,
6353096,Dans l'œil du cyclone (Walking Dead #7),Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Edmond Tourriol",275601723X,9782756017235,0,4.26,Delcourt,Paperback,142,2009,2007,2020/03/17,2020/03/17,"fiction, graphique","fiction (#330), graphique (#173)",read,,,,1,,,0,,,,,
6891012,Vengeance (Walking Dead #6),Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Edmond Tourriol",2756014699,9782756014692,0,4.31,Delcourt,Paperback,142,2008,2007,2020/03/15,2020/03/15,"fiction, graphique","fiction (#329), graphique (#172)",read,,,,1,,,0,,,,,
6891013,Monstrueux (Walking Dead #5),Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Edmond Tourriol",2756014680,9782756014685,0,4.28,Delcourt,Paperback,142,2008,2006,2020/03/15,2020/03/15,"fiction, graphique","fiction (#328), graphique (#171)",read,,,,1,,,0,,,,,
6891011,Amour et Mort (Walking Dead #4),Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Cliff Rathburn, Edmond Tourriol",2756013331,9782756013336,0,4.21,Delcourt,Paperback,143,2008,2005,2020/03/15,2020/03/15,"fiction, graphique","fiction (#327), graphique (#170)",read,,,,1,,,0,,,,,
6891010,"Sains et saufs ? (Walking Dead, #3)",Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Edmond Tourriol",2756012831,9782756012834,0,4.30,Delcourt,Paperback,143,2007,2005,2020/03/15,2020/03/15,"fiction, graphique","fiction (#326), graphique (#169)",read,,,,1,,,0,,,,,
1817707,Cette vie derrière nous (Walking Dead #2),Robert Kirkman,"Kirkman, Robert","Charlie Adlard, Edmond Tourriol",2756009725,9782756009728,0,4.24,Delcourt,Paperback,143,2007,2004,2020/03/15,2020/03/15,"fiction, graphique","fiction (#325), graphique (#168)",read,,,,1,,,0,,,,,
1817706,"Passé décomposé (Walking Dead, #1)",Robert Kirkman,"Kirkman, Robert","Tony Moore, Charlie Adlard, Edmond Tourriol",2756009121,9782756009124,0,4.27,Delcourt,Paperback,143,2007,2004,2020/03/15,2020/03/15,"graphique, fiction","graphique (#167), fiction (#324)",read,,,,1,,,0,,,,,
26014749,La Zone du Dehors,Alain Damasio,"Damasio, Alain",,2070464245,9782070464241,0,4.04,Gallimard,Mass Market Paperback,656,2015,2001,2020/03/15,2019/12/15,fiction,fiction (#323),read,,,,1,,,0,,,,,
48760321,Un rêve de renard,Minna Sundberg,"Sundberg, Minna","Achille(s), Richard Saint Martin, Emmanuel Bouteille",2355744556,9782355744556,0,4.41,Akileos,Hardcover,608,2019,2011,2020/03/15,2020/03/15,"graphique, fiction","graphique (#166), fiction (#322)",read,,,,2,,,0,,,,,
36494117,Why I'm No Longer Talking to White People About Race,Reni Eddo-Lodge,"Eddo-Lodge, Reni",,1408870584,9781408870587,0,4.38,Bloomsbury Publishing,Paperback,261,2018,2017,2019/03/24,2019/02/24,"non-fiction, vo-anglaise","non-fiction (#64), vo-anglaise (#60)",read,,,,1,,,0,,,,,
26247784,The Private Eye,Brian K. Vaughan,"Vaughan, Brian K.","Marcos Martín, Muntsa Vicente",1632155729,9781632155726,0,4.18,Image Comics,Hardcover,300,2015,2015,,2019/12/21,"graphique, fiction","graphique (#165), fiction (#321)",read,,,,1,,,0,,,,,
42975792,Invasion (Outcast #6),Robert Kirkman,"Kirkman, Robert",Paul Azateca,2413007075,9782413007074,0,3.94,Delcourt,Hardcover,140,2018,2018,,2019/08/28,"fiction, graphique","fiction (#320), graphique (#164)",read,,,,1,,,0,,,,,
35626445,"Outcast, Vol. 4: sous l'Aile du Diable",Robert Kirkman,"Kirkman, Robert","Paul Azateca, Elizabeth Breitweiser",2756095109,9782756095103,0,3.86,Delcourt,Hardcover,144,2017,2017,,2019/08/28,"graphique, fiction","graphique (#163), fiction (#319)",read,,,,1,,,0,,,,,
40515803,"Outcast, Vol. 5: Une nouvelle voie (Outcast #5)",Robert Kirkman,"Kirkman, Robert","Paul Azaceta, Elizabeth Breitweiser",2413003991,9782413003991,0,3.89,Delcourt,Hardcover,144,2018,2017,,2019/08/28,"fiction, graphique","fiction (#318), graphique (#162)",read,,,,1,,,0,,,,,
33850511,"Outcast, Vol. 3: Une petite lueur",Robert Kirkman,"Kirkman, Robert",,2756080950,9782756080956,0,3.96,Delcourt,Hardcover,144,2016,2016,2019/08/25,2019/08/25,"fiction, graphique","fiction (#317), graphique (#161)",read,,,,1,,,0,,,,,
28946278,"Outcast, Vol. 2: Souffrance",Robert Kirkman,"Kirkman, Robert",,2756077054,9782756077055,0,3.93,Delcourt,Hardcover,144,2016,2015,,2019/08/25,"fiction, graphique","fiction (#316), graphique (#160)",read,,,,1,,,0,,,,,
25424069,Possession (Outcast #1),Robert Kirkman,"Kirkman, Robert",Paul Azaceta,,9782756069753,0,3.85,Delcourt,Hardcover,160,2015,2015,,2019/08/25,"graphique, fiction","graphique (#159), fiction (#315)",read,,,,1,,,0,,,,,
15837890,Le Dragon reincarné,Robert Jordan,"Jordan, Robert",Jean-Claude Mallé,,9782352945864,0,4.25,Bragelonne,Paperback,864,2012,1991,2019/08/25,2019/07/21,fiction,fiction (#314),read,,,,1,,,0,,,,,
25016686,Killing joke,Alan Moore,"Moore, Alan","Bolland Brian, Jérôme Wicky",2365773478,9782365773478,0,4.37,Urban Comics,Hardcover,72,2014,1988,,2019/10/30,"graphique, fiction","graphique (#158), fiction (#313)",read,,,,1,,,0,,,,,
2189436,Quartier lointain,Jirō Taniguchi,"Taniguchi, Jirō",谷口 ジロー,220339644X,9782203396449,0,4.38,Casterman,Hardcover,405,2006,1998,2019/11/10,2019/10/30,"graphique, fiction","graphique (#157), fiction (#312)",read,,,,1,,,0,,,,,
28257707,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,"Manson, Mark",,,,0,3.92,Harper,ebook,224,2016,2016,2019/11/14,2019/11/10,"non-fiction, vo-anglaise","non-fiction (#69), vo-anglaise (#63)",read,,,,1,,,0,,,,,
38191325,"L'Arabe du futur 4 : Une jeunesse au Moyen-Orient, 1987-1992",Riad Sattouf,"Sattouf, Riad",,2370731257,9782370731258,0,4.57,Allary Éditions,Paperback,280,2018,2018,,2019/11/18,"graphique, non-fiction","graphique (#156), non-fiction (#68)",read,,,,1,,,0,,,,,
28645386,Cookie Monster,Vernor Vinge,"Vinge, Vernor",,2843441439,9782843441431,0,3.53,Le Bélial',Paperback,112,2016,2003,2019/02/24,2019/02/23,fiction,fiction (#302),read,,,,1,,,0,,,,,
7237456,Packing for Mars: The Curious Science of Life in the Void,Mary Roach,"Roach, Mary",,0393068471,9780393068474,0,3.93,W. W. Norton & Company,Hardcover,334,2010,2010,,2016/05/08,currently-reading,currently-reading (#1),currently-reading,,,,1,,,0,,,,,
33141916,A voté,Isaac Asimov,"Asimov, Isaac",,,9782369350620,0,3.60,Clandestin,Paperback,50,2016,1955,,2018/12/29,fiction,fiction (#292),read,,,,1,,,0,,,,,
18288210,No Matter the Wreckage,Sarah Kay,"Kay, Sarah",Sophia Janowitz,1938912489,9781938912481,0,4.23,Write Bloody Publishing,Paperback,143,2014,2014,2019/08/04,2018/05/31,,,read,,,,1,,,0,,,,,
23589255,La Marche du prophète (Aeternia #1),Gabriel Katz,"Katz, Gabriel",,2367402078,9782367402079,0,4.02,Scrinéo ,Paperback,375,2015,2015,,2019/06/25,fiction,fiction (#311),read,,,,1,,,0,,,,,
